text,rating,dormitory_id,user_id,,,,,,,,,,,,,,,,,,,,,,
ปลื้มมากกับหอนี้! คุ้มค่าทุกบาททุกสตางค์ ห้องโล่ง สบายตา เฟอร์ฯครบครัน เน็ตแรงเวอร์ จ่ายบิลออนไลน์ไม่มีหลุด ห้องน้ำดีมาก สะอาด น้ำแรง พี่แม่บ้านใจดี ทำความสะอาดละเอียด ลุงเจ้าของหอเฟรนด์ลี่ คุยสนุก ที่จอดรถเยอะ ปลอดภัย เงียบสงบ อ่านหนังสือสบายมาก,5,USER207,DORM210,,,,,,,,,,,,,,,,,,,,,,
เลิฟหอนี้! เพิ่งย้ายมาเทอมนี้ แต่รู้สึกเหมือนอยู่มานาน ห้องสวย สไตล์โมเดิร์น เฟอร์ฯครบ ไม่ต้องซื้อเพิ่ม เน็ตซิ่งมาก อัพงานได้แปปเดียว ห้องน้ำทันสมัย สะอาด มีน้ำอุ่น อาการื่นเช้า ป้าเจ้าของหอสนิทกับแม่เรา คุยกันถูกคอ ที่จอดรถกว้าง มีหลังคา เงียบสงบ นอนหลับเต็มอิ่ม,5,USER439,DORM310,,,,,,,,,,,,,,,,,,,,,,
หอดีที่สุดในชีวิต! ห้องปลอดโปร่ง แดดเข้าถึง ไม่อับชื้น แอร์เย็น เฟอร์ฯครบ เน็ตสุดยอด เร็วมาก ประชุมออนไลน์ไม่มีหลุด ห้องน้ำสะอาด มีน้ำอุ่นตลอด คุณลุงเจ้าของหอเป็นกันเอง คอยช่วยแนะนำเรื่องต่างๆ ที่จอดรถกว้าง มีกล้อง เงียบมาก อ่านหนังสือได้ตลอดคืน,5,USER35,DORM82,,,,,,,,,,,,,,,,,,,,,,
หอนี้ปังมากกก! ตอนแรกกลัวจะไม่ดี แต่พอได้อยู่จริงคือเลิศ ห้องแต่งสวย เฟอร์ฯไม่เก่า แอร์เย็นฉ่ำ เน็ตแรงไม่สะดุด ดูNetflixชัดแจ๋ว ห้องน้ำโอเค มีน้ำอุ่น ไม่เคยขาด พี่เจ้าของหออายุไล่ๆกัน เลยคุยถูกคอ ช่วยเหลือดีมาก มีที่จอดรถเยอะ เงียบ อ่านหนังสือสอบได้สบาย,5,USER240,DORM122,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเกินคาด! อยู่มา 2 ปีแล้ว ไม่มีปัญหาอะไรเลย ห้องกำลังดี ไม่แคบ ตกแต่งเรียบๆแต่ดูดี เฟอร์ฯครบ เน็ตไวมาก อัพโหลดไฟล์ใหญ่ๆสบาย ห้องน้ำไม่แคบ น้ำแรง ร้อนเร็ว ป้าแม่บ้านทำความสะอาดดีมาก พี่เจ้าของหอเป็นกันเอง ที่จอดรถโล่ง มีไฟส่องสว่าง เงียบสงบ ชอบมากๆ,5,USER387,DORM92,,,,,,,,,,,,,,,,,,,,,,
หอนี้ชนะเลิศ! ไม่เสียใจเลยที่เลือกอยู่ ห้องโปร่ง สบาย มีหน้าต่างรับลม เฟอร์ฯครบครัน เน็ตจัดเต็ม ไม่เคยมีปัญหา ห้องน้ำกว้างขวาง น้ำอุ่นทำงานดี พี่ๆ เจ้าของหอใจดี ช่วยแก้ทุกปัญหา แม้ไม่เกี่ยวกับหอ ที่จอดรถกว้าง มีหลังคา เงียบสงบ เหมือนอยู่บ้านตัวเอง,5,USER169,DORM44,,,,,,,,,,,,,,,,,,,,,,
หอนี้คือคำตอบของชีวิตผมเลยครับ อยู่มา 3 ปีแล้วไม่เคยเจอปัญหาอะไรเลย ห้องกว้าง อากาศถ่ายเทดี มีหน้าต่างรับลมทำให้ห้องไม่อับ เฟอร์นิเจอร์ครบเครื่อง อินเทอร์เน็ตเสถียรมาก แม้ตอนฝนตกหนักก็ไม่มีปัญหาความเร็วเลย ห้องน้ำกว้าง น้ำอุ่นพร้อมใช้ตลอดเวลา คุณป้าเจ้าของหอใจดีสุดๆ คอยถามไถ่เหมือนลูกหลาน ที่จอดรถสะดวกปลอดภัยด้วยกล้องวงจรปิด บรรยากาศเงียบสงบ เหมาะมากกับการพักผ่อนและอ่านหนังสือครับ,5,USER72,DORM357,,,,,,,,,,,,,,,,,,,,,,
หอนี้มันดีเกินคาดครับ ห้องสวยสะอาด แสงธรรมชาติเข้าถึงได้ดีมาก เฟอร์นิเจอร์ครบครัน เน็ตเร็วแรง อัพโหลดงานได้ไว ห้องน้ำทันสมัย น้ำไหลแรงและอุ่นทันใจ พี่เจ้าของหอเป็นกันเองมาก ช่วยเหลือทุกเรื่องจนถึงตอนยางรถแบนก็ยังหาช่างให้ ที่จอดรถกว้างขวาง บรรยากาศเงียบสงบ นอนหลับสบายทุกคืนเลยครับ,5,USER314,DORM180,,,,,,,,,,,,,,,,,,,,,,
ผมชอบหอนี้มากครับ ห้องโปร่งสบาย มีระเบียงเล็กๆ ไว้นั่งชิลๆ เน็ตแรงมาก สตรีมเกมไม่มีสะดุด ห้องน้ำสะอาดแยกโซนเปียกแห้งได้ดี คุณลุงเจ้าของหอน่ารักมาก คุยสนุก ที่จอดรถก็เยอะ ปลอดภัย เงียบสงบ อ่านหนังสือได้ทั้งคืนเลยครับ,5,USER213,DORM386,,,,,,,,,,,,,,,,,,,,,,
หอนี้มันดีมากเลยครับ ดีเกินราคา ห้องตกแต่งแบบมินิมอล สะอาดตา เฟอร์ฯครบ เน็ตเร็วปรี๊ด ดูหนัง 4K ลื่นไหล ห้องน้ำกว้าง น้ำอุ่นพร้อมใช้ ป้าแม่บ้านทำความสะอาดดีมาก เจ้าของหอตอบไลน์ไว แก้ปัญหาทันที ที่จอดรถสะดวกและเงียบสงบมาก เหมาะกับคนชอบความสงบครับ,5,USER100,DORM191,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีจนต้องบอกต่อเลยครับ ห้องกว้างขวาง มีหน้าต่างใหญ่รับลมดี แอร์เย็นฉ่ำ เฟอร์ฯใหม่ เน็ตเสถียรสุดๆ แม้ตอนฝนตกหนักก็ไม่มีปัญหาความเร็วเลย ห้องน้ำสะอาด น้ำแรง พี่เจ้าของหอใจดีมาก ช่วยแนะนำที่เที่ยวแถวนี้ ที่จอดรถกว้าง มีกล้องวงจรปิด เงียบสงบ นอนหลับเต็มตื่นเลยครับ,5,USER444,DORM189,,,,,,,,,,,,,,,,,,,,,,
หอนี้เหมาะมากกับการเรียนและพักผ่อนครับ ห้องสวย โทนสีอบอุ่น เฟอร์นิเจอร์ครบ เน็ตแรงมาก ประชุมออนไลน์ไม่สะดุดเลย ห้องน้ำทันสมัย น้ำอุ่นพร้อม คุณป้าเจ้าของหอเหมือนแม่เลยครับ ดูแลดีมาก ที่จอดรถสะดวก มียามคอยดูแล เงียบสงบจริงๆครับ,5,USER45,DORM208,,,,,,,,,,,,,,,,,,,,,,
ห้องโปร่งโล่ง อากาศถ่ายเทดีมากครับ มีระเบียงไว้นั่งเล่น เฟอร์ฯครบครัน เน็ตเร็วแรง อัพโหลดไฟล์ใหญ่ๆ สบาย ห้องน้ำสะอาด น้ำไหลแรง พี่เจ้าของหอเป็นกันเองมาก ช่วยแก้ปัญหาไว ที่จอดรถกว้าง ปลอดภัย เงียบสงบ อ่านหนังสือได้ทั้งวันครับ,5,USER230,DORM494,,,,,,,,,,,,,,,,,,,,,,
หอนี้คือละมุนจริงๆ ครับ ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์นิเจอร์ครบ เน็ตเร็วมาก ดาวน์โหลดไฟล์ใหญ่ๆ แป๊บเดียว ห้องน้ำกว้าง น้ำอุ่นพร้อมใช้งาน คุณลุงเจ้าของหอใจดี คุยสนุกมาก ที่จอดรถสะดวกและเงียบสงบ นอนหลับเต็มอิ่มทุกคืนครับ,5,USER141,DORM368,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเกินคาดจริงๆ ครับ ห้องตกแต่งสวย โทนสีสบายตา เฟอร์ฯครบ เน็ตแรงมาก สตรีมหนังไม่มีกระตุก ห้องน้ำสะอาด น้ำแรง อุ่นเร็ว คุณป้าเจ้าของหอน่ารัก ช่วยดูแลทุกอย่างดีมาก ที่จอดรถกว้าง ปลอดภัย เงียบสงบ นอนหลับสบายทุกคืนครับ,5,USER310,DORM109,,,,,,,,,,,,,,,,,,,,,,
ห้องกว้างขวาง มีมุมทำงานสะดวกครับ เฟอร์นิเจอร์ครบ เน็ตเร็วปรี๊ด ดู Netflix ชัดแจ๋ว ห้องน้ำทันสมัย สะอาด พี่เจ้าของหอใจดี ช่วยแก้ปัญหาไว ที่จอดรถสะดวก ปลอดภัย เงียบสงบ เหมาะกับการเรียนและพักผ่อนครับ,5,USER361,DORM481,,,,,,,,,,,,,,,,,,,,,,
ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ฯครบครัน เน็ตแรงสุดๆ อัพโหลดงานไวมาก ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง คุยสนุก ที่จอดรถกว้าง ปลอดภัย เงียบสงบ นอนหลับเต็มอิ่มเลยครับ,5,USER272,DORM388,,,,,,,,,,,,,,,,,,,,,,
หอนี้เหมาะมากสำหรับคนที่ชอบความสงบครับ ห้องกว้าง สะอาด แสงธรรมชาติเยอะ เฟอร์นิเจอร์ครบ เน็ตเร็วแรง ห้องน้ำทันสมัย น้ำไหลแรง พี่เจ้าของหอใจดี ช่วยเหลือทุกเรื่อง ที่จอดรถสะดวก เงียบสงบ เหมาะกับคนที่ต้องการการพักผ่อนจริงๆครับ,5,USER298,DORM320,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีจริงๆครับ ห้องสวย โทนสีอบอุ่น เฟอร์ฯครบ เน็ตเร็วมาก สตรีมเกมลื่นไหล ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณป้าเจ้าของหอน่ารัก ดูแลดีมาก ที่จอดรถกว้าง ปลอดภัย เงียบสงบ อ่านหนังสือได้สบายครับ,5,USER243,DORM343,,,,,,,,,,,,,,,,,,,,,,
ห้องโปร่งโล่ง มีระเบียงรับลม เฟอร์นิเจอร์ครบ เน็ตแรงมาก อัพโหลดไฟล์ใหญ่ๆ สบาย ห้องน้ำสะอาด น้ำแรง พี่เจ้าของหอใจดี ช่วยแก้ปัญหาไว ที่จอดรถสะดวก เงียบสงบ นอนหลับสบายทุกคืนครับ,5,USER414,DORM32,,,,,,,,,,,,,,,,,,,,,,
ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์ฯครบครัน เน็ตเร็วปรี๊ด ดูหนัง 4K ไม่มีสะดุด ห้องน้ำทันสมัย น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยเหลือดี ที่จอดรถกว้าง ปลอดภัย เงียบสงบ เหมาะกับการเรียนครับ,5,USER212,DORM361,,,,,,,,,,,,,,,,,,,,,,
ห้องสวย โทนสีสบายตา เฟอร์ฯครบ เน็ตเร็วแรง อัพโหลดงานไว ห้องน้ำทันสมัย สะอาด คุณป้าเจ้าของหอน่ารัก ดูแลดีมาก ที่จอดรถกว้าง ปลอดภัย เงียบสงบ อ่านหนังสือได้สบายครับ,5,USER431,DORM179,,,,,,,,,,,,,,,,,,,,,,
ห้องโปร่งสบาย มีมุมทำงานสะดวก เฟอร์นิเจอร์ครบ เน็ตแรงมาก สตรีมหนังไม่มีกระตุก ห้องน้ำสะอาด น้ำอุ่นพร้อม พี่เจ้าของหอใจดี ช่วยเหลือทุกเรื่อง ที่จอดรถสะดวก เงียบสงบ นอนหลับสบายครับ,5,USER478,DORM62,,,,,,,,,,,,,,,,,,,,,,
ห้องสวย สะอาด แสงธรรมชาติเยอะ เฟอร์ฯครบครัน เน็ตเร็วปรี๊ด ดู Netflix ชัดแจ๋ว ห้องน้ำทันสมัย น้ำแรง คุณลุงเจ้าของหอเป็นกันเอง คุยสนุก ที่จอดรถกว้าง ปลอดภัย เงียบสงบ เหมาะกับการเรียนครับ,5,USER333,DORM401,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากเลยครับ ห้องสวย สะอาด แสงธรรมชาติเข้าเยอะ เฟอร์นิเจอร์ครบ เน็ตแรงดี เรียนออนไลน์ไม่มีสะดุด ห้องน้ำสะอาด น้ำอุ่นพร้อม เจ้าของหอ friendly ช่วยเหลือดี มีที่จอดรถสะดวก แต่ห้องเล็กไปนิด เงียบสงบ เหมาะกับการอ่านหนังสือครับ,4,USER213,DORM273,,,,,,,,,,,,,,,,,,,,,,
ชอบหอนี้มาก ห้องโปร่งสบาย มีระเบียงเล็กๆ ไว้นั่งชิล เน็ตแรง สตรีมเกมลื่นไหล ห้องน้ำสะอาด แยกโซนเปียกแห้งดี คุณลุงเจ้าของหอน่ารัก คุยสนุก มีที่จอดรถกว้าง ปลอดภัย แต่ไม่มีน้ำอุ่น หนาวนิดหน่อยบางวัน โดยรวมดีมากครับ,4,USER2,DORM207,,,,,,,,,,,,,,,,,,,,,,
หอนี้ ok มาก ห้องสวย โทนสีอบอุ่น เฟอร์ครบ เน็ตแรงดี อัพโหลดงานไว ห้องน้ำสะอาด น้ำไหลแรง คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ นอนหลับสบาย แต่ห้องเล็กไปหน่อย ถ้ากว้างกว่านี้จะ perfect เลยครับ,4,USER166,DORM132,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเกินคาด ห้องสะอาด แสงแดดเข้าเยอะ เฟอร์นิเจอร์ครบ เน็ตเร็ว ดูหนัง 4K ไม่กระตุก ห้องน้ำทันสมัย น้ำอุ่นพร้อม เจ้าของหอ friendly ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง แต่เพื่อนบ้าน noisy บางคืน โดยรวมดีมากครับ,4,USER474,DORM387,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเลยครับ ห้องสวย มีหน้าต่างรับลม อากาศถ่ายเทดี เฟอร์ครบ เน็ตแรงมาก ห้องน้ำสะอาด น้ำแรง พี่เจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวบ้างบางวัน โดยรวมชอบมากครับ,4,USER477,DORM310,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องโปร่งโล่ง มีระเบียงรับลม เฟอร์นิเจอร์ครบ เน็ตแรง อัพโหลดไฟล์ใหญ่ๆ สบาย ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง แต่ห้องเล็กไปนิด โดยรวมดีครับ,4,USER324,DORM50,,,,,,,,,,,,,,,,,,,,,,
หอนี้ nice ห้องสวย สะอาด แสงธรรมชาติเยอะ เฟอร์ครบ เน็ตเร็ว ดู Netflix ลื่นไหล ห้องน้ำสะอาด น้ำแรง คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวนิดหน่อยบางวัน โดยรวมดีมากครับ,4,USER123,DORM366,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีครับ ห้องสวย โทนสีสบายตา เฟอร์ครบ เน็ตแรง สตรีมเกมไม่มีสะดุด ห้องน้ำสะอาด น้ำอุ่นพร้อม พี่เจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถกว้าง เงียบสงบ แต่ห้องเล็กไปหน่อย ถ้ากว้างกว่านี้จะดีมากเลยครับ,4,USER169,DORM294,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องสะอาด มีมุมทำงานสะดวก เฟอร์นิเจอร์ครบ เน็ตแรง อัพโหลดงานไว ห้องน้ำทันสมัย น้ำไหลแรง คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก แต่เพื่อนบ้าน noisy บางวัน โดยรวมชอบครับ,4,USER493,DORM223,,,,,,,,,,,,,,,,,,,,,,
หอนี้เยี่ยมเลย ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ครบ เน็ตแรงมาก ห้องน้ำสะอาด น้ำอุ่นพร้อม พี่เจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถกว้าง เงียบสงบ เหมาะกับการเรียน แต่ไม่มีน้ำอุ่น หนาวบ้างบางวันครับ,4,USER310,DORM487,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์นิเจอร์ครบ เน็ตเร็ว ดูหนังลื่นไหล ห้องน้ำสะอาด น้ำแรง คุณป้าเจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่ห้องเล็กไปนิด โดยรวมดีมากครับ,4,USER77,DORM269,,,,,,,,,,,,,,,,,,,,,,
หอนี้ cool ห้องโปร่งโล่ง มีระเบียงรับลม เฟอร์ครบ เน็ตแรง อัพโหลดไฟล์ใหญ่ๆ สบาย ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่เพื่อนบ้าน noisy บางคืนครับ,4,USER477,DORM187,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีครับ ห้องสวย โทนสีอบอุ่น เฟอร์ครบ เน็ตแรง สตรีมเกมลื่นไหล ห้องน้ำสะอาด น้ำไหลแรง พี่เจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวนิดหน่อยบางวัน โดยรวมดีมากครับ,4,USER291,DORM86,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องสะอาด มีมุมทำงานสะดวก เฟอร์นิเจอร์ครบ เน็ตแรง ดู Netflix ไม่กระตุก ห้องน้ำทันสมัย น้ำอุ่นพร้อม คุณป้าเจ้าของหอใจดี ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ห้องเล็กไปนิดครับ,4,USER226,DORM179,,,,,,,,,,,,,,,,,,,,,,
หอนี้ nice ห้องสวย สะอาด แสงธรรมชาติเยอะ เฟอร์ครบ เน็ตเร็ว ดูหนัง 4K ลื่นไหล ห้องน้ำสะอาด น้ำอุ่นพร้อม พี่เจ้าของหอน่ารัก ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่เพื่อนบ้าน noisy บางวันครับ,4,USER420,DORM296,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีครับ ห้องสะอาด มีมุมทำงานสะดวก เฟอร์นิเจอร์ครบ เน็ตแรง สตรีมเกมไม่มีสะดุด ห้องน้ำทันสมัย น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ไม่มีน้ำอุ่นครับ,4,USER434,DORM138,,,,,,,,,,,,,,,,,,,,,,
หอนี้เยี่ยมเลย ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ครบ เน็ตแรงมาก ห้องน้ำสะอาด น้ำแรง พี่เจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่เพื่อนบ้าน noisy บางคืน โดยรวมดีมากครับ,4,USER190,DORM43,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเลย ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ครบ เน็ตแรงมาก ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวบ้างบางวันครับ,4,USER440,DORM420,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องสวย โทนสีสบายตา เฟอร์ครบ เน็ตแรง ดู Netflix ลื่นไหล ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถกว้าง เงียบสงบ แต่ห้องเล็กไปนิด โดยรวมดีมากครับ,4,USER460,DORM93,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมาก ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์นิเจอร์ครบ เน็ตเร็ว อัพโหลดงานไว ห้องน้ำสะอาด น้ำไหลแรง คุณป้าเจ้าของหอใจดี ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก เงียบสงบ แต่ห้องเล็กไปนิดครับ,4,USER301,DORM475,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากเลยครับ ผมเป็นนักศึกษา ห้องสวย สะอาด มีมุมอ่านหนังสือดี เน็ตแรง เรียนออนไลน์ไม่มีสะดุด ห้องน้ำสะอาด น้ำอุ่นพร้อม เจ้าของหอ friendly ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่เพื่อนบ้าน noisy บางคืน ถ้าสงบกว่านี้จะดีมาก,4,USER47,DORM59,,,,,,,,,,,,,,,,,,,,,,
หอนี้ ok ครับ ผมวัยทำงาน ห้องโปร่งโล่ง มีระเบียงรับลม เฟอร์ครบ เน็ตแรง ทำงานจากที่พักได้สะดวก ห้องน้ำสะอาด น้ำไหลแรง คุณลุงเจ้าของหอใจดี ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวบ้างบางวัน โดยรวมดีครับ,4,USER171,DORM387,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเลยค่ะ ดิฉันอายุ 40 ห้องสวย โทนสีอบอุ่น เฟอร์ครบ เน็ตแรงดี อัพโหลดงานไว ห้องน้ำสะอาด น้ำอุ่นพร้อม เจ้าของหอน่ารัก ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ เหมาะกับการพักผ่อน แต่ห้องเล็กไปนิด ถ้ากว้างกว่านี้จะ perfect ค่ะ,4,USER168,DORM253,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากครับ ผมนักศึกษา ห้องสะอาด แสงแดดเข้าเยอะ เฟอร์ครบ เน็ตเร็ว สตรีมเกมลื่นไหล ห้องน้ำทันสมัย น้ำแรง คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถกว้าง เงียบสงบ แต่เพื่อนบ้าน noisy บางวัน ถ้าสงบกว่านี้จะดีมากเลยครับ,4,USER316,DORM36,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีค่ะ ดิฉันวัยทำงาน ห้องสวย มีหน้าต่างรับลม อากาศถ่ายเทดี เฟอร์ครบ เน็ตแรง ทำงานออนไลน์สะดวก ห้องน้ำสะอาด น้ำอุ่นพร้อม เจ้าของหอ friendly ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก เงียบสงบ แต่ห้องเล็กไปนิด โดยรวมชอบมากค่ะ,4,USER10,DORM167,,,,,,,,,,,,,,,,,,,,,,
หอนี้ nice มากครับ ผมอายุ 50 ห้องโปร่งโล่ง มีระเบียงรับลม เฟอร์ครบ เน็ตแรง อัพโหลดไฟล์ใหญ่ๆ สบาย ห้องน้ำสะอาด น้ำไหลแรง คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวบ้างบางวันครับ,4,USER240,DORM390,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีเลยค่ะ หนูนักศึกษา ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์ครบ เน็ตเร็ว ดู Netflix ลื่นไหล ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่ห้องเล็กไปนิด ถ้ากว้างกว่านี้จะดีมากค่ะ,4,USER428,DORM65,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากครับ ผมวัยทำงาน ห้องสะอาด มีมุมทำงานสะดวก เฟอร์ครบ เน็ตแรง ทำงานจากที่พักได้ดี ห้องน้ำทันสมัย น้ำแรง คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่เพื่อนบ้าน noisy บางคืน โดยรวมดีครับ,4,USER446,DORM416,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีค่ะ ดิฉันวัยเกษียณ ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ครบ เน็ตแรง ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ เหมาะกับการพักผ่อน แต่ไม่มีลิฟต์ เดินขึ้นบันไดเหนื่อยนิดนึงค่ะ,4,USER264,DORM222,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากเลยครับ ผมนักศึกษา ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์ครบ เน็ตแรง สตรีมเกมไม่มีสะดุด ห้องน้ำสะอาด น้ำไหลแรง คุณลุงเจ้าของหอใจดี ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก เงียบสงบ แต่ไม่มีน้ำอุ่น หนาวบ้างบางวันครับ,4,USER318,DORM121,,,,,,,,,,,,,,,,,,,,,,
หอนี้ cool ค่ะ หนูวัยเรียน ห้องสวย โทนสีอบอุ่น เฟอร์ครบ เน็ตแรง เรียนออนไลน์ไม่มีสะดุด ห้องน้ำสะอาด น้ำอุ่นพร้อม เจ้าของหอ friendly ช่วยเหลือดี มีที่จอดรถกว้าง เงียบสงบ แต่ห้องเล็กไปนิด ถ้ากว้างกว่านี้จะ perfect เลยค่ะ,4,USER290,DORM263,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากค่ะ ดิฉันอายุ 45 ห้องสวย สะอาด แสงแดดเข้าเยอะ เฟอร์ครบ เน็ตเร็ว อัพโหลดงานไว ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถกว้าง เงียบสงบ แต่ไม่มีลิฟต์ เดินขึ้นบันไดเหนื่อยนิดนึงค่ะ,4,USER131,DORM217,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีครับ ผมอายุ 60 ห้องสวย สะอาด แสงธรรมชาติเยอะ เฟอร์ครบ เน็ตเร็ว ห้องน้ำสะอาด น้ำแรง คุณลุงเจ้าของหอใจดี ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก เงียบสงบ เหมาะกับการพักผ่อน แต่ไม่มีลิฟต์ เดินขึ้นบันไดลำบากนิดนึงครับ,4,USER283,DORM149,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากค่ะ หนูวัยเรียน ห้องสวย โทนสีอบอุ่น เฟอร์ครบ เน็ตแรง เรียนออนไลน์ไม่มีสะดุด ห้องน้ำสะอาด น้ำอุ่นพร้อม คุณป้าเจ้าของหอใจดี ช่วยเหลือดี มีที่จอดรถสะดวก เงียบสงบ แต่เพื่อนบ้าน noisy บางคืน โดยรวมดีค่ะ,4,USER179,DORM407,,,,,,,,,,,,,,,,,,,,,,
หอนี้ดีมากค่ะ ดิฉันอายุ 48 ห้องสวย โปร่งสบาย มีหน้าต่างรับลม เฟอร์ครบ เน็ตแรง ห้องน้ำสะอาด น้ำไหลแรง คุณลุงเจ้าของหอเป็นกันเอง ช่วยแก้ปัญหาไว มีที่จอดรถสะดวก เงียบสงบ แต่ไม่มีลิฟต์ เดินขึ้นบันไดเหนื่อยนิดนึงค่ะ,4,USER217,DORM275,,,,,,,,,,,,,,,,,,,,,,
